Date/Time,Electricity:Facility [kW](Hourly),Fans:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),Heating:Electricity [kW](Hourly),InteriorLights:Electricity [kW](Hourly),InteriorEquipment:Electricity [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Gas [kW](Hourly),Electricity:Facility [kW](Monthly),Gas:Facility [kW](Monthly)
 01/09  06:00:00,17.130449151,1.71462487649,0.0,0.0,5.48122459637,1.0115996781,30.3707142483,30.3707142483
 01/09  07:00:00,24.5595781988,9.14375392436,0.0,0.0,5.48122459637,1.0115996781,50.1710179447,50.1710179447
 01/09  08:00:00,39.1009840336,9.14375392436,0.0,0.0,21.9248983855,5.05799839049,42.7636340777,42.7636340777
 01/09  09:00:00,55.6051235237,9.14375392436,0.0,0.0,38.3685721746,8.09279742479,34.8428391134,34.8428391134
 01/09  10:00:00,67.5791723945,9.14375392436,0.0,0.0,49.3310213673,9.10439710289,25.4262952449,25.4262952449
 01/09  11:00:00,67.5791723945,9.14375392436,0.0,0.0,49.3310213673,9.10439710289,12.6339660935,12.6339660935
 01/09  12:00:00,67.5791723945,9.14375392436,0.0,0.0,49.3310213673,9.10439710289,7.58244479667,7.58244479667
 01/09  13:00:00,61.0863481201,9.14375392436,0.0,0.0,43.8497967709,8.09279742479,4.4698570093,4.4698570093
 01/09  14:00:00,67.5791723945,9.14375392436,0.0,0.0,49.3310213673,9.10439710289,1.65709808146,1.65709808146
 01/09  15:00:00,67.5791723945,9.14375392436,0.0,0.0,49.3310213673,9.10439710289,0.176139402724,0.176139402724
 01/09  16:00:00,67.5791723945,9.14375392436,0.0,0.0,49.3310213673,9.10439710289,0.0,0.0
 01/09  17:00:00,67.5791723945,9.14375392436,0.0,0.0,49.3310213673,9.10439710289,0.166544869526,0.166544869526
 01/09  18:00:00,23.4644058348,0.0,0.0,0.0,16.4436737891,4.04639871239,0.0,0.0
 01/09  19:00:00,15.4158242745,0.0,0.0,0.0,5.48122459637,1.0115996781,0.0,0.0
 01/09  20:00:00,15.4158242745,0.0,0.0,0.0,5.48122459637,1.0115996781,0.0,0.0
 01/09  21:00:00,15.4158242745,0.0,0.0,0.0,5.48122459637,1.0115996781,0.0,0.0
 01/09  22:00:00,15.7738952647,0.358070990237,0.0,0.0,5.48122459637,1.0115996781,6.07888055549,6.07888055549
 01/09  23:00:00,15.8208876213,0.405063346796,0.0,0.0,5.48122459637,1.0115996781,6.87665789667,6.87665789667
 01/09  24:00:00,15.9073567786,0.491532504175,0.0,0.0,5.48122459637,1.0115996781,8.46468731154,8.46468731154
 01/10  01:00:00,15.9848439355,0.569019661023,0.0,0.0,5.48122459637,1.0115996781,10.0385428839,10.0385428839
